,unassigned,Testis_8,Testis_5,Testis_14,Testis_11,Testis_17,Testis_3,Testis_6,Testis_10,Testis_15,Testis_16,Testis_7,Testis_13,Testis_12,Testis_9,Testis_19,Testis_18,Testis_4,Testis_1,Testis_2
Ldhal6b,1.42675710227797,1.90397705738927,1.08220396871946,0.565469984555746,1.75062606442169,1.43160828386869,1.61196211302435,0.956525003622679,1.05754676983568,1.16118716816866,1.17998882668541,1.34795885955569,1.24286339522158,1.5180752173259,1.23500091423216,0.896843660073708,1.36179603470262,1.71171663791542,1.52140108294324,1.36765194938412
Lelp1,0,0,0,0.465888854261108,0,0,0,0,0.633744246797375,0,0,0,0,0,0,0,0,0,0,0
Lrrc18,0,0,1.03135152795218,1.56112011982998,0.441113631135389,1.30103795902216,0,1.12221371417393,1.11149713436849,0,0,0,0,0,0,0,0,0,0,0.841648682990618
Lrrc34,0,0.915425263867807,0,0,1.23005328978228,1.12624462569995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lrrc51,1.24900905584164,0.543627874658205,1.52056818218439,1.74108789693379,1.00739924312037,1.45122197665526,1.0347653897919,1.62103774528118,1.98684598125717,1.05524564055608,1.11406038056123,1.39315580783853,1.06335583018629,1.28690788390657,1.23820388051651,1.31221968082693,1.25964597276065,0.773604916687677,1.27806372314003,1.38676010773525
Lrrc57,0,0,0,0.946860147147537,0,0,0,0.588666838622923,0.920383045169943,0,0,0,0,0,0,0,0,0,0,0
Lyar,2.02927868034967,2.93273956798956,1.17988224075614,0.313514682811686,2.59203357660857,1.90062684463735,2.5265985622352,1.50710255956878,1.62725864701772,1.94479750901804,1.86739010986541,2.01039247043876,1.74183992521638,2.32456415987469,1.81232524822724,1.77786294031588,2.55602021600946,2.73273330204146,2.33963190846208,1.86896914424205
Lyzl1,0,0,0,0,0,1.00671099978328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mad2l2,0,1.13413774812676,0,0,0.914284149115853,0.256998718884198,1.04166479521147,0,0,0,0,0,0,0,0,0,0,1.07899073075432,0,0
March11,0,1.18181825093055,0,0,1.14570478019306,0.89324277399071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mbd3l1,0,0,0.458340101128495,0,0,0.95135952784147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Med28,0,1.42098750833175,0.644447705972119,0,1.31060657997576,1.01632849114479,1.04265826683396,0.652384635331221,0,0.95610952479064,0.844852684102276,1.10443891632343,0.860783159887291,1.09388953597861,0.987231511548922,0,1.25497632863144,1.29903814112163,1.0048605203474,1.10443891632343
Mesp1,0,1.40168210775742,0.269331512982783,0,0.938193317370668,0.427535438807378,1.10837951332677,0.549470851111255,0.652550620890055,0.838469569107571,0.905848386760282,1.14703909162375,0,0.96049030447353,0.666915930901597,0.770792615216573,1.06972588645056,1.60630736590283,0.948497468232748,0.83468706648973
Mkrn1,0,1.26168745478744,0.277590729316123,0.336781135176806,1.24118534415213,0.83218340517001,0.63918883201679,0,0,0,0,0,0,0,0,0,0,0.83453025349716,0,0
Morf4l1,0.847920607623771,1.91111558280729,0.935708543456768,0.822632473777121,1.90412737473479,1.55207015068252,1.11749832774976,0.860170567309716,0.807554183577962,1.00027797713494,0.896843660073708,1.04715346640353,0.838311537840706,1.10443891632343,0.917704090950778,0.932834767654238,1.29079404160239,1.39869010152848,1.18701588984227,1.15808031560852
Morn3,0,0,0.571935087146076,1.1169237909424,0,0.67015471418233,0,0.737251999488312,0.709260670222534,0,0,0,0,0,0,0,0,0,0,0
Morn5,0.854617180402828,1.277269018775,0.829388633864137,0,1.33260848997694,1.15843642899276,1.23110995469592,0.735126844818504,0.786992451738613,0.838469569107571,1.03574517970084,1.20863760723816,0.91108025813001,1.02820200781078,0.931259189210563,1.04715346640353,1.37326539488651,1.31606949052938,1.09334043847502,1.21067555434102
Ms4a5,0,0,1.19780724045758,1.53713457290902,0.511052932095007,1.22977981262904,0,1.38223035450628,1.02750663161866,0,0.768666948150831,1.13681266080841,0,0.923849742897917,0.778872229869968,0,0,0,0,1.26634569191872
mt-Co1,0,1.26317254721517,0,0,0.928906117250368,0,1.23075751931641,0,0,1.16808446197802,1.09886016671398,0.57455180434384,1.75138422810196,1.08086180353074,1.37148738721292,2.35050435230303,0,1.20056415221494,0.756930186745403,0
mt-Cytb,0,0,0,0,0.427507331994424,0,1.23642228282432,0,0,1.17570799499103,0.468395605638883,0,1.65455934074471,0,1.40333558653267,1.92202989402829,0,0,0,0
mt-Nd1,0,1.03976860816491,0,0,0.688209217310655,0,1.3817790512706,0,0,1.44571383499652,1.19922231812396,0.722415642933622,1.96392651201786,1.22028296665243,1.68065192996376,2.72883502969133,0,1.10359839568452,1.00971903923322,0
mt-Nd2,0,0.330225019091794,0,0,0.302708231790993,0,0.870846894389671,0,0,0,0.769728279487498,0,1.26188756673977,0,0.920766316510422,1.84236082559476,0,0,0,0
mt-Nd3,0,0,0,0,0,0,0.997549378929652,0,0,0,0,0,1.08735297440107,0,1.02779970249244,1.42707931475229,0,0,0,0
mt-Nd4,0,0.564020802803938,0,0,0.720785677820887,0,0.869707235043802,0,0,1.04715346640353,0.685681864131486,0,1.42804713245598,0,1.01321951453991,1.58655023199005,0,0,0,0
mt-Rnr2,0,0,0,0,0,0,0,0,0,0.805643437173882,0.501303774080522,0,0,0,0,0.994836210096779,0,0,0,0
Mt2,1.5236271748064,1.72114046604641,0.855854156744651,0,1.4047361740349,0.916846639228032,2.02927803747659,1.10725333241502,1.20662651409479,1.37818055963415,1.21683327045512,1.7052573662571,1.52810165848295,1.54513550704195,1.627902667385,1.43682176386488,1.34710403468975,2.18432483790572,1.52697967639174,1.46283945753934
Mtch2,0,1.36618351610058,0.861257259530434,0.743568183444356,1.41016679114621,1.20577391103072,0.936002532133697,0.556223576124844,0,0.789079290094365,0.807984304793686,0.882532386661475,0.814494378229376,1.08408819840199,0.843888852773462,0.770792615216573,1.10951082071641,1.19292356073308,1.00739974086044,0.910514967202665
Mtdh,0,0.513055968753556,0.790948997126077,0.501971739988871,0.796702468744751,1.16190081420625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765500850984519
Mum1,0,1.14401230801867,0,0,0.952181489913213,0.296401223536835,0.68652221131885,0,0,0,0,0,0,0,0,0,0,0.826935342614143,0,0
Myl10,0,1.03080585945712,0,0,0.995287339178586,0.713676993700663,0.643400257354711,0,0,0,0,0.722415642933622,0,0,0,0,0,1.11093026824676,0,0.829388158715703
Nasp,0,1.77067984792829,0,0,1.57606965667557,0.979747756387449,0.971519267851241,0,0,0.781330054642252,0.673728095781693,0,0,1.09664516636695,0.818090748197018,0.68463437277816,1.29079404160239,1.22829740259231,1.07925612923381,0.584692095807237
Ndufa6,0,0.917370439201743,0.401481431950381,0,0.946778761403941,0.842394101683105,1.17347364519444,0,0,0.726641747366033,0.807984304793686,1.05067779852689,1.0827414905008,0.844531155515342,0.916941820782053,0.96809785737023,0,1.25595681036725,0.735489381217437,1.0994153826399
Ndufa7,0,1.06295265821193,0.85975358702696,0,1.01275131826322,0.946766668092208,1.04265826683396,0,0,0.565044764232339,1.00995156908392,1.00164810497262,0.999366721607941,0.890703266103073,0.972378544626365,0.68463437277816,0,1.17714968408851,0,1.08516814817255
Ndufaf3,0,1.03771057492926,0,0,0.637465636009912,0.205110703964484,1.05118329704601,0,0,0,0,0,0,0,0,0,0,0.960491063132554,0,0
Ndufb9,0,0.64862182039264,0,0,0.477942375183515,0,1.05118329704601,0,0,0.49515492818309,0,0,0.975831682650696,0,0.811225882969768,0,0,0.778740262759826,0,0
Nkapl,0,1.01187469442068,0,0,0.813302640240949,0.406762882981801,0.804769195036597,0,0,0,0,0,0,0,0,0,0,0.947063720236261,0,0
Nlrp14,0,1.01907098353307,0,0,0.875984799325605,0.672142926468794,0,0,0,0,0,0,0,0,0,0,0,0.631565367315279,0,0
Nop10,0,0.994123039695491,0,0,0.906034101377487,0.658002228567271,1.16619483183404,0,0,0.838469569107571,0.821416291225169,0.993935225809683,0.927150426721142,0.767608608217386,0.860922218770732,0.584085575320254,0,1.34967258669011,0,0.885356842112442
Nt5c1b,0,0,0.506357760866673,1.10052758031269,0.459272484171699,0.775553927829619,0,0.634047425567387,0.940898434982946,0,0,0,0,0,0,0,0,0,0,0
Nupr1l,0.775493411290673,0,1.27634834265442,1.08032602360531,0.505904329231516,1.36679021345079,0.564903168013265,1.33609605587733,1.59205689213838,0.976698698169323,1.0198219027682,1.17315518321165,0.939194230060006,1.02651452681396,1.04565057939558,1.08516814817255,0,0,0.956525003622679,1.54628594154029
Nxt1,0,0.959652853847375,0,0,0.698729384722784,0,0.710709591871811,0,0,0,0,0,0,0,0,0,0,0.835947042003487,0,0
Oaz3,1.73661062028413,0,2.0766692984354,2.3841306509527,0.685472104708605,1.48944340079359,1.10668708109562,2.35905536768503,3.0144048578037,1.49523035772354,1.55032726615399,1.76348453250594,1.31505617916938,1.55730932650508,1.66762179960283,1.49096347653378,1.65816302980652,0.695151839954925,1.59143927011666,1.5206606284715
Odf3,0,0,0.681615016388453,0,0,0.969311307444139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672515672772057
Otub2,0,0,1.31021994109731,1.75121555663889,0,0.792741256453272,0,1.28904246074326,1.12356871936688,0,0,0,0,0,0,0.563772980288332,0,0,0,0
Oxct2a,0,0,0.655616725887064,1.09997118684721,0,0,0,0.863775725583175,0.698444055356717,0,0,0,0,0,0,0,0,0,0,0
Oxct2b,0,0,0.41009573262045,1.15601878837474,0,0,0,0.80338949544078,0.834774793453826,0,0,0,0,0,0,0,0,0,0,0
Pabpc1,1.67020057819969,2.23627187773753,1.0494163326852,0,2.15476679328929,1.78932099807777,1.98549795138381,1.1253177411057,1.20863921702871,1.46488320705475,1.45775702551646,1.30739304799036,1.35225283995353,1.83812198542146,1.54628594154029,1.43977261457337,1.5497485191981,1.87237226505034,1.95511698428649,1.49523035772354
Pabpc2,0,1.17730955414825,0,0,1.11768997789747,0.741973640407341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paip2,0,0,0.987121213033342,1.38403838909316,0.448182946907688,0.948124192439338,0,1.09583331987265,0.866477668672533,0,0,0.871075195595788,0.514273632974782,0,0,0.851336558550774,0,0,0,0.870048810081207
Paqr5,0,0,0.505007334825586,1.28176494722946,0,0,0,0.879029120307127,0,0,0,0,0,0,0,0,0,0,0,0
Pbp2,0,1.3215787161105,0,0,1.15499091994724,0.0993383941431156,0.766289870296658,0,0,0,0,0,0,0,0,0,0,1.2120382303999,0,0
Pdcl2,0.890165665366004,1.70462418260545,1.10720369015336,1.12560749733593,1.75087864951623,1.44334693297583,1.21306236954733,0.946657117257748,0.741593807197459,0.985902023800159,1.05831398195153,1.10837951332677,0.839902332432864,1.15684247116809,0.99800307013608,1.02844354856025,1.25964597276065,1.40450592534467,1.16056474528349,1.22062907580631
Pfn3,0,0,0,0,0,0.608297768214798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pgk2,0.790620035296957,0.797487392970095,1.24286206954118,1.74785300395151,1.02844354856025,1.11848520713067,0.676778716538861,1.46105628961563,1.7707062620284,0.96049030447353,1.03354336651787,1.08408819840199,0.826007454777528,0.883236757216573,1.02651452681396,0.866306616764397,1.2876831196063,0,0.998154491318518,1.04340466882883
Phf7,0,1.00096304105378,0.575966299006689,1.06710973936722,1.00176245849309,0.786118730354984,0.718701006813471,0,0,0,0,0,0,0,0,0,0,0,0,0
Phospho2,0,1.13256348463897,0,0,0.945776193891574,0.0742476221583173,0,0,0,0,0,0,0,0,0,0,0,0.861424110600072,0,0
Pkib,0,0,1.16843873062036,1.48205863423647,0,0.77093627094351,0,1.2405314367329,0.809307214290332,0,0,0.873479825337925,0,0,0,0.679445435673583,0,0,0,0.655996346248608
Plac8l1,0,0,0,0,0.397774887507543,0.951462480259715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537829755788327
Pmis2,0,0,0.691182499643277,0.456402539347946,0,0.650878515959939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ppia,0,0.858051004409121,0,0,0.770526248909283,0.297183370227687,1.09388953597861,0,0,0,0.651805363705411,0,0.867156971200991,0,0.766158251502731,0,0,0.746301950194302,0,0
Ppp3r2,1.41795537456618,1.88982185280455,1.14355858008423,0.83942070784764,1.66626322698485,1.35920771912013,1.53373324854656,1.18717921243053,1.15963163776488,1.23784712546267,1.1821416022071,1.56259125715817,1.15208148228622,1.42034405267427,1.1763480300042,1.3294170901236,1.5708861331165,1.93968474100845,1.51366531427154,1.44737360484355
Prdx4,0,0,0.540052207598208,1.15560740993443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prdx6b,0,1.28413851759222,0.798561579072152,0.718470136138906,1.20301452617208,0.896547112809351,0.869707235043802,0,0,0.695474269645081,0,0.830007969182701,0,0,0,0.796702468744751,1.30419629209868,1.08517265741441,0.696123091422782,0.728773789737326
Prm3,1.82887375003484,0,2.44217235253591,3.04608545280506,0.54105327666323,1.97422497297692,1.21340415639761,2.63160744831403,2.25188324115681,1.56771481689069,1.61133164224952,2.11496992711079,1.45237910444582,1.67445169679078,1.70668765667664,1.55847970605192,1.51918207564331,0.869793302144429,1.63437681045058,1.9422372668228
Prps1l1,0,1.22845419083004,0.503496406310207,0,1.09595489604951,0.830164529994894,0.920766316510422,0,0,0,0,0,0,0,0,0,0,1.06013603565141,0,0.743320704587976
Prss37,0,0,0.918087194266067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psma6,0,0.309188880740181,1.31505404013486,1.83848444941113,0.862597425876291,1.40656226444953,0.854617049788792,1.41320341489802,1.2998311029368,0.816288440589006,1.00832580735154,1.17763030779993,0.930890853678497,0.892500241284258,1.02172478972036,1.09499004553094,1.03574517970084,0,0.803609249702004,1.19259144958711
Psmb6,0,0.966131597526986,0.318234976377615,0,1.01010668807954,0.850359514695158,0.911266233173845,0,0,0.80593528439155,0,0,0.7441068359191,0,0.83125045000605,0.587437314963534,0,0.8941248696654,0,0.739628620592113
Psmc3,0,1.48725345530705,0.749558713826806,0.459925580879476,1.44432280870051,1.08742530133965,1.0401782847028,0.648139858887269,0.6692086807572,0.815988848230193,0.879726448069453,0,0.809970633610188,0.975398474568569,0.860922218770732,0.796702468744751,1.394074667655,1.20290272776655,0.939192818186401,0.941600035177785
Psmf1,0,0,1.16800605308268,1.86885207469884,0.275214411447164,0.691981705206907,0,1.28536237170015,0.675134220151996,0,0,0,0,0,0,0.670906002057637,0.548151288614485,0,0,0
Ptgds,0,0,0,0,0,0,0,0,0,0,0,0,3.02805514887743,0,0,0,0,0,0,0
Pttg1,0,0.713031103185059,0,0,0.322633336677065,0,0.796417436758235,0,0,0,0,0,0,0,0,0,0,0,0,0
Ran,1.83319401515562,2.0114109124407,1.32445673626794,0.610543331409668,1.80471762141786,1.25365375955596,2.01768831745372,1.41367704701819,1.38099040261072,1.68969844315492,1.58655023199005,1.81807864411635,1.63265101738662,1.81725420682647,1.724062214478,1.42707931475229,1.29040430049648,2.37074562810924,1.85823922074992,1.724062214478
Rasl2-9,0,1.10168868164464,0,0,0.830628732194438,0,0.482993450590647,0,0,0,0,0,0,0,0,0,0,1.09913836247107,0,0
Rbm4b,0,0,0.682549397921849,1.23856085374935,0,0.58779862809036,0,0.905853142186999,0.73527363404298,0,0,0,0,0,0,0,0,0,0,0
Rnaseh2a,0,1.1618110000467,0,0.718008848625119,1.02523269507452,0.631178267654802,0,0.634143099117531,0.991146616521799,0,0,0,0,0,0,0.633421798455937,0,0.735139037492117,0,0
Rnf133,0,0,0,1.19678197104717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rnf138,0,0,1.33323481709835,1.57903708428312,0.541962879964571,0.987334505087552,0,1.34390879715198,1.64250221835532,0.253914194934864,0,0.871075195595788,0.209545087786143,0,0.868684165505385,0.863942432474039,0,0,0,0.900496647037727
Rnf151,0,0,1.17539567949196,0.409479002716982,0.419090175572286,1.03433043515372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886420825350038
Rnf32,0,1.17939884253662,0,0,1.04067329630012,0.755976617924172,0.674944977835609,0,0,0,0,0,0,0,0,0,0,0.777513989858346,0,0
Rnf7,0,0.882977272941563,0,0,0.774945536309741,0,0.843247553922655,0,0,0,0,0,0,0,0,0.601083083564269,0,0.936404439025565,0,0
Ropn1,1.46181989956315,0,2.08421656626048,1.85305548507003,0.831001648160788,1.97825558112671,0.903810702387832,1.5697549396154,0.857987666178445,1.15684247116809,1.39683909466949,1.36530310667852,1.20112210090519,1.48566696051793,1.38087753538154,1.29313776850155,0.88998656430692,0,1.56495140849175,1.9990499781386
RP23-269H21.1,0,0.846222382012769,0,1.21294848587224,0.974749709066623,0.859254892427235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rp9,0,1.21933239914255,0,0,0.935605344564241,0.506196392168044,1.13147586892122,0,0,0.442924746051429,0,0,0,0,0,0,0,1.21067555434102,0.817645792969106,0
Rpl10,0,0,0,0,0,0,0,0,0,0.219704870034858,0,0,1.0219660097084,0,0,0,0,0,0,0
Rpl10l,0,0.981388152558524,0,0,0.934415871936691,0.536255881008367,1.02941089525237,0,0,0,0,0.700697408105905,0,0.769197239083734,0.633600417362039,0,0,1.11961041983394,0,0.759765118629517
Rpl14,0,0,0,0,0,0,0.641379082008838,0,0,0,0,0,0,0,0.789918918908756,0,0,0,0,0
Rpl22,0,0,0,0,0,0,0.928906117250368,0,0,0.55244716726527,0.885711210413035,0,0.828002048489096,0,1.30128055127898,0.670906002057637,0,0,0,0
Rpl22l1,0,0.937795301412975,0.721134342856157,0,0.891062063722889,0.791377240512076,1.06502643074675,0,0,1.01368816158637,0.810634521303035,1.08032602360531,0.954244698773509,0.865629776896597,0.967246406671862,0.948490910661561,0,1.27844592989039,0,1.06398796075178
Rpl34,0.73440314844909,0.888988506914876,0.868175241881964,0,0.904365495167434,0.822284613416624,1.42804713245598,0.82126685974841,0.652313132488204,1.24791943623129,1.18246523374367,1.22853038527119,1.38496031021577,1.12970861804955,1.45978539842345,0.992138335375378,0,1.50186081701069,1.13059224348539,1.29627689075782
Rpl35a,0,0.856225841762243,0.707137246115603,0,0.8317173663129,0.826925928536949,1.3505303254322,0.611387891468336,0,1.19656064161916,1.1308861401408,1.06191735567207,1.13384647045013,1.02820200781078,1.29864192014493,0.948490910661561,0,1.26187082508031,0.966611208713203,1.14522038535385
Rplp2,0,0.752878885789416,0.815091536480029,0.383523160247198,0.747300682779075,0.782750286605941,1.32034924518264,0.922819861004782,0,1.17188315581586,1.20323838708277,1.21067555434102,1.37312201418942,0.935605344564241,1.61766091845421,0.896843660073708,0,1.30619243672756,0.978656247347121,1.11864926447832
Rps11,0,1.01644234942901,0.681511367777284,0,0.927734187289918,0.664266720862842,1.20593160597218,0.514554308964462,0,1.09719803889038,1.01650954798787,0.99800307013608,1.17156787077622,0,1.34881484794802,0.670906002057637,0,1.16966490366754,0,0.932046289573552
Rps21,0,0.521463846919281,0.591449133853699,0,0.448893564220903,0.236275321194042,1.24937256160498,0,0,1.3219880962453,1.11121233094899,0.990348182898389,1.31182250434021,0.786849196213945,1.4557347511993,0.851336558550774,0,1.18473590192959,0.653180541627374,0.881127114490869
Rps27a,0,0.613839941637079,0,0,0,0,1.29079404160239,0,0,0.847757812672733,0.701795646504699,0,0.993710297585881,0,1.10612414067497,0,0,0.901414737427647,0,0
Rps27l,0,0.495237713431265,0,0,0.461801935697231,0.402220697296737,1.10837951332677,0,0,0.871075195595788,0.807984304793686,0,1.00074811039373,0,1.14040002559177,0.670906002057637,0,0.911459099897359,0,0.484337912637453
Rps7,0.968098051912535,1.42837013250412,1.11663683235749,1.14703909162375,1.34038384800604,1.19593223260332,1.57867552580103,1.06062808590543,0.72230452564089,1.17061403342267,1.2769195307691,1.29157427710841,1.29865011924511,1.17763030779993,1.34625037082972,1.08462789192022,0,1.50629303679726,1.2302879854875,1.24598750797624
Rsph1,1.58776939433844,2.3298990097396,0.84340931908853,0.203810447430619,1.75543918319092,0.944531025731009,2.21486146117843,0.995969147972881,1.25229007300403,1.33400117556943,1.32858723845235,1.44471994910668,1.25122668210236,1.65347806343492,1.32734453666011,1.08462789192022,1.80580001470531,2.2025299005109,1.62148487598023,1.09554117064957
Samd4,0,0,0.821430232530535,1.01415726007866,0,0.632660661515697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scand1,0,0,1.38995068641493,1.21272078639198,0.32022516233501,0.859296626274239,0.765763672601166,0.960490494138157,0,0,0.882708370689426,0.789079290094365,0.72565792785809,0,0.705556060087829,0.866306616764397,0,0,0,1.07182848001582
Sccpdh,0,1.6674178847682,0.659279579365365,0,1.5928422292048,1.10161418669617,0.967671937754221,0,0.567777424582361,0.678006856347144,0.965548156697229,0.906034101377487,0,0.99891174084266,0.747801245639558,0,0.745803095898356,1.17907753502451,0.826769507704813,0.829697945021772
Scp2d1,0,0,1.71834835176226,0.905384443986931,0,1.48339046286358,0,0.721951936581111,0,0,0.997096116313183,0.774272613865077,0,1.06763189826777,0.774810856024834,0.91201878095861,0,0,0.981498959032678,1.35657152187305
Sgf29,0,0,0.843408567527383,0.921150580743877,0.408226041675827,0.951462480259715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759765118629517
Sh3d21,0,0,1.11292054938708,1.08603373095666,0.404946336047662,1.27313562701792,0,0.494639353002601,0,0,0,0,0,0,0,0,0,0,0,0.747300682779075
Sh3rf2,0,0,0.845820804743482,1.28304657292376,0,0.245556657279701,0,0.819296947302541,0,0,0,0,0,0,0,0,0,0,0,0
Shcbp1l,0,0.981937611249845,0,0,0.571781868876391,0,0.714568364862382,0,0,0,0,0,0,0,0,0,0,0,0,0
Slc25a5,0,0,0,0,0,0,0,0,0,0,0,0,1.31749181514456,0,0,0,0,0,0,0
Slc2a3,0,1.1549923041892,0,0,0,0,0.619456272054276,0,0,0,0,0,0,0,0,0,0,0,0,0
Slfnl1,0,0,0.71852784434474,1.35397535447485,0,0,0,0.840707351955925,0,0,0,0,0,0,0,0,0,0,0,0
Slirp,0,0.90445827343942,0,0,0.680580117046229,0.414085053026741,0.935208505657368,0,0,0,0.771592846503067,0.843888852773462,0.799425211199339,0,0.688314935718889,0,0,1.13473300576033,0,0.759765118629517
Smap1,0,0,0.86406876733097,0.269161880830275,0.360334497668637,1.11178346457121,0,0,0,0,0,0,0,0,0,0.670906002057637,0,0,0,0.912772613942959
Smcp,2.42650075812076,0.318296147350442,3.06901898018016,3.55925548260223,1.14184164695994,2.35384038049753,1.65682146992818,3.48620009790711,4.01261929636944,2.09076950940024,2.3787028520315,2.75743476188522,2.10934447902034,2.40402923846194,2.48817097683399,2.55031241180947,1.84576787408989,1.01486317183138,2.36564529229655,2.47530149325973
Smim23,0,0,0.86242990566326,1.08842155468638,0,0,0,0.781422090405494,0,0,0,0,0,0,0,0,0,0,0,0
Smkr-ps,0,0,0.511032357950256,0.573090562945183,0.259528168891768,1.11201030815241,0,0.513320505666623,0.750573669235377,0,0,0,0,0,0,0,0,0,0,0.938792647665599
Smpd5,0,0.646739207483932,0,0,0.37123128573871,0,0.844209878506774,0,0,0,0,0,0,0,0,0,0,0.58588341667188,0,0
Snhg3,0,0.339416845751828,0,0,0,0,0.997549378929652,0,0,0,0,0,0,0,0,0,0,0,0,0
Snrpc,0,0.893281961612865,0,0,0.846841021207022,0,0.766289870296658,0,0,0,0,0,0,0,0,0,0,0.89575432725542,0,0
Snu13,0,0,0,0,0,1.00834183827795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784355728285042
Sod1,0,0,0.829388633864137,0.82784278519759,0.416932337343629,0.797273265597134,0,0.925011708156112,0.837204825405076,0.561246725436796,0,0,1.01018878608688,0,0.876244779901826,0.68463437277816,0,0,0,0.906963855291152
Spaca3,0,0,0.683279455320727,0,0.726878011749177,1.46224724028186,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2258457811491
Spaca7,0,0,0.645187186314082,0,0.571781868876391,1.07076417905407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697858320599737
Spaca9,1.00693668020968,0,2.16769870165792,1.9427486967045,0.258409006264765,1.42571372539095,0.753098850757171,1.54859456401401,1.10136394318625,0.918467672109388,1.19193262020223,1.26335870728441,1.08143826472572,1.27997524482442,1.17061403342267,1.11520389415919,1.10108456401539,0,1.2541202532268,1.418432277662
Spag4,0,0,0.790808957291962,0.872447596824265,0.361079168689357,0.825741383950491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spag6,0,0,0,0,0.901598541016492,1.15233371182326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spag6l,0,1.11434672003952,0,0,0.975831483056523,0.297330244081268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spanxn4,0,0,1.26020166422521,1.18343725143639,0,1.08842269310277,0,0.833749933950345,0,0,0,0,0,0,0,0,0,0,0,0.945640880412837
Sparc,0,0,0,0,0,0,0,0,0,0.976698698169323,0,0,0.875784296299662,0,0,0,0,0,0,0
Spata18,0,0,0.904088098777633,1.68620623276268,0,0.274323649500328,0,1.23856085374935,1.62084866187241,0,0,0,0,0,0,0,0,0,0,0
Spata19,1.14310629746136,0,2.0886118471674,2.51885477311053,0.701722321414874,1.7482371669282,0.801580222946318,1.57837745566531,0.61971506013148,1.03918973342249,1.15870028461554,1.34369632019504,1.05985750061938,1.22724489133522,1.22271010511875,1.2835599878685,1.00763071805899,0,1.28923658069058,1.59143927011666
Spata21,0,0,0.582703203024025,1.26038666319044,0.431783232645215,0.923180569975176,0,0.780600166296742,0,0,0,0,0,0,0,0,0,0,0,0
Spata3,0.650768462642153,0,1.56731963525997,2.15253210957935,0,0.750758483765617,0,1.85961265494879,2.23727191723161,0.726641747366033,0.997096116313183,1.24358150656629,0.800141894049966,0.950127503102227,1.06554646055366,1.17891553818343,0,0,0.928521258650734,0.875205810592578
Spata45,0,0,0.898484056449116,0,1.06554646055366,1.63357168904579,0,0,0,0,0.844852684102276,0.935605344564241,0.734161861361543,0.928124490649532,0.769197239083734,0.750062288723137,0,0,0.686743733808071,1.58899061769246
Spata46,0,0,0.938393710124376,0,0.811225882969768,1.75176335073827,0,0,0,0,0.862261847683407,0,0,0.920766316510422,0,0,0,0,0,1.46693315980558
Spata6,0.969805432206095,0.427147374510578,1.60381241537774,2.29575002618657,0.942405341509788,1.47097696165962,0.713884301225114,1.70740384193113,1.44101154664018,1.09361477053612,1.11064455295988,1.32445454476339,0.887322777054517,1.22166865190609,1.10164213893658,0.841967958242474,1.37504836293451,0,1.20055824909212,1.23005328978228
Spcs2,0,0,0.99664349532355,1.43584105115255,0.287086727302088,0,0,0.816595496681194,0,0,0,0,0,0,0,0,0,0,0,0
Spem1,0,0,0,0.560270473118827,0,0,0,0,0.419439363451079,0,0,0,0,0,0,0,0,0,0,0
Spert,0,0,1.1522274081774,1.63698242736606,0,0.714226184487808,0,1.11534702585367,1.14313639630861,0,0,0,0,0,0,0,0,0,0,0
Spesp1,0,1.03691129075631,0,0,1.04679522741272,0.811127920870435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spz1,0,0,1.24900995440042,2.17450461160287,0.473095676469575,1.23971681184101,0,1.42659611388416,1.64940557452529,0,0.473491648504633,0.881829173397294,0,0,0,0.684425265615364,0,0,0,0.708235311915168
Srp14,0,1.38753987137407,0,0,0.975831483056523,0.392466749650966,1.27539748971255,0,0,0.816288440589006,0.882708370689426,0.917322792210445,0.752044619436344,0.609055602301666,0.883589377397619,0.587437314963534,0.784908432050176,1.40813518658406,0,0
Srp9,0,1.02196340247483,0.706335531963105,0,0.897207581809706,0.516553006650213,0.9756149289497,0,0,0.565044764232339,0.771592846503067,0,0,0.774272613865077,0.778872229869968,0,0,1.1434080702688,0,0.842394046223772
