,Vip,L4,L2/3,L2,Pvalb,Ndnf,L5a,SMC,Glia,L5,Endothelial,Sst,L6b,Sncg,Igtp,L5b,L6a,L6
Ddt,0,0.641546029087524,4.69209237542757,5.5090623863619,6.56285295958392,4.00450139223494,4.64961545906341,0,0,4.91123777549035,0,4.46269473311865,4.93121027480393,5.63778411029132,5.23895520962182,4.39780296186249,4.75648960675997,2.68481873755322
Ddx47,0.176322772640463,5.01435529297707,5.92931759491176,6.00629802390037,5.54163873443614,2.63226821549951,5.53013318439181,0,0,5.88852532585621,0,5.71495336667374,5.57531233068744,5.11603199344711,0.035194663945699,5.82731094394967,5.8250223640447,5.90953311494689
Deb1,6.93215566508428,7.18923154864728,7.3415410611477,7.20545116429533,7.68355610749568,6.99740532549677,7.31940116685832,0,7.45967751160853,7.43934306728551,0,7.03407787738923,6.86925452711547,6.96451415408665,7.09905945473508,7.75948876598759,7.39008295095166,7.64824971292734
Dhrs1,5.44522638640233,6.09127669436522,5.76261457875456,5.76208300356767,6.48333211126848,6.32282949762889,5.96254902292306,0,0.22650852980868,6.0945172829533,0,6.77427869907341,6.27537959625362,6.79454583302205,6.41918183883737,6.3741700760685,6.31179371775365,5.03913839390696
Dnajc15,5.79640416218847,5.96116025813664,6.14363830992204,5.82578562746479,7.32129677769627,5.26641176603611,5.92386226807603,0,0,6.23236705770722,0,6.72641970374975,5.88825618102027,5.98572811041913,6.52825027548292,6.78070379396761,6.13750352374993,5.94227990170576
Dpm2,6.38620708667865,6.32840565895857,6.54101915313356,6.68622036502273,6.28188367456292,6.16771919860107,6.23840473932508,0,0,6.36494312701197,0,6.66511004433443,6.1053847492476,6.61529857909211,6.41190954316824,6.21626083716506,6.68748066652176,6.69292928642903
Dpy30,6.75314866373235,6.37920505996061,6.13811817761461,6.67595703294175,6.88459792099006,6.854993016757,6.80851376502839,0.485426827170242,0,6.6807350462084,3.81631587605624,6.96422519207686,6.49713330367111,7.05528243550119,6.37340616978114,6.55704241526372,6.54008928198252,6.79843939882779
Drg1,7.26228280336,6.97773784924282,7.29112464287911,7.71918344048179,7.33887006240731,7.34899365649375,7.51009161047094,0,0.250961573533219,6.5367707209212,0,7.47459481222311,7.52661660616232,7.45178807446385,7.41283038256082,7.43270891764254,7.28521724610209,7.46270675067016
Dtd1,5.90788897070906,6.81813476081085,6.50382573799575,7.21081743208921,6.71589337054761,7.03243149637315,7.33279742807573,0,0,7.32108330821741,0,7.54904725216632,7.06026359873829,6.92884403671257,7.04064095387465,7.2001629739997,7.39386233997893,7.18259298964894
Dusp14,0,8.12215501147984,8.30965824245873,7.98025384598826,5.48317085322987,0,6.12577506760952,0,0,6.07777098209174,0,0.124328135002202,6.05376300930399,0,0,5.93191939010004,6.14588121129242,7.1880447964217
Dynlrb1,8.92492751619315,8.67549840172433,8.59159714411538,8.87630206108832,9.33474255980361,8.98421905972515,8.96644777179055,8.22216698262345,5.51506901403224,8.97070386732961,0.200268964791864,9.2012272865211,9.45530666894677,8.93221475196838,9.26431265575928,8.82056192796384,9.0679451967886,9.09505411119209
Dynlt3,7.02328318115,7.26153081524341,7.23141320720433,7.25228697099979,8.31424334674856,7.17821666214289,7.78705366555059,2.20476675065461,0.137503523749935,7.86628181765356,0.055515656194372,7.33931523958384,7.80832068916333,7.85673675611911,7.68024920451608,7.9205315062779,7.30012372456901,7.18487534290828
Ech1,0,0,4.64673869830785,6.08555212720929,5.63052196347164,5.36876834909033,0.189033824390017,6.75955534320631,0.722466024471091,4.46330989319745,9.10861485913117,5.6461577963991,1.59454854955035,6.81519113717349,6.84307034198583,5.65935375917005,0.214124805352847,5.1647058401828
Eef1e1,6.18362907977657,5.8703647195834,5.67412163263239,4.98913900736823,7.49073056358964,6.50795316940504,5.68873986801449,0,0,5.49353619903795,0,7.70171786651934,5.66020987335256,6.88752527074159,7.12633190323053,6.06910063192283,5.28835856219366,5.61294219630467
Eif3i,6.98560437565014,7.1814007617393,7.48928602262588,7.56178435308184,7.60622012128167,6.90556751865141,7.26049618694664,0,0.344828496997441,7.85714568701485,0,7.55796015725859,7.56094417806009,7.92967266157935,7.13206071644015,7.43187363795218,7.42986699138229,7.48767927890162
Eif3k,7.26132511585903,7.61338431134185,7.72519581722666,7.77340298969632,7.72894086840337,7.72982464363689,7.81352468929781,7.13093086982645,0.575312330687437,7.71152875974128,0,7.76287662163143,7.8234309337855,7.4281926512177,8.10399733779771,7.90213389138788,7.8245132973348,7.69272010418934
Eif3l,6.22043232634743,6.48912542875463,6.91121220155861,7.04614178164472,6.03738222200308,6.51112010085101,6.6514822821509,0.189033824390017,0.20163386116965,6.10164628506032,0,6.26882039165204,6.66277517193778,6.75448669787116,6.27566187400738,6.70431867776083,6.29425313644451,6.49633451341711
Eif3m,6.62554569304712,6.68551972150409,6.60421961940224,7.47021145739054,6.79194427242006,6.8312438968552,7.07360604057494,1.70929063572336,0,7.06928455868329,0,7.04176605303403,6.89566615794626,6.25171909260596,7.04510397684296,6.87823487911234,6.74966834090396,7.02214584287018
Emg1,5.99314752780979,5.80503443985454,5.95582424080644,5.77214959078454,6.16611285740143,5.63255905211795,5.61647532878288,0.584962500721156,0,5.85141639406496,0,5.92488335341115,5.28169825009883,5.29865831556452,5.72620418047364,5.83137058796754,5.51759065774328,5.24526746651951
Enc1,6.02170180007169,7.01769925269303,10.619788969138,10.5158377943284,0,6.60762622084549,8.869007701616,0.111031312388744,0.0976107966264223,8.33588079261077,7.88402809807258,5.83841743046314,6.33360262826828,4.9676297534662,5.6862748608568,9.66748414581043,9.17975983798029,10.3904054442002
Eno1,8.91494194489287,9.19340215327275,9.47767732756531,9.750907928011,9.58545083044947,8.85570945049133,10.0212715032405,7.38862007672802,8.20881961038428,10.0671918591064,6.16368217583555,9.41185565415244,9.52589269068331,9.04146750958696,9.31461522139304,9.26716121802226,10.017239917574,10.3071666486328
Ensa,7.50458051203417,8.76593249347046,8.69926011026953,8.94906796585291,7.49976617797294,7.69278983497265,8.44273619718598,0.298658315564515,0.31034012061215,8.96595561955056,0,7.90942900555892,8.94418495287508,6.5470487505718,7.40091277393578,8.55665932090397,8.98079649708352,9.02389293406326
Ephx4,0,6.43729433149714,7.03309257552366,5.45647762935182,5.93640237772506,0,6.17971008387062,0,0,6.0999195887367,0,4.78319448930558,5.8923910259134,0,0,6.73443866613717,6.0948694327187,5.22496636500027
Etfb,0.367371065648529,0.356143810225275,5.60910484661896,5.88557436437143,6.11332544304199,5.49089097889429,5.61323695471633,7.21393046372921,0.464668267003444,5.49377363209366,0.801228440090214,5.73610740166779,5.661350569234,5.53449743373817,0,6.18467702068089,5.4905701304462,1.6507645591169
Exosc7,5.72232028297743,6.06414993912135,6.3823214071145,6.41261218499661,6.42693561964834,6.4846215270986,5.87700799321402,0,0,6.03750855947215,3.50589092972996,6.13579961854911,6.28002835661061,6.09085343045111,0.634516573227619,6.19534759832222,6.31831684133498,5.82578562746479
Exosc9,2.99162222818226,6.25757641795478,6.32840565895857,6.11249163574186,5.44294349584873,5.91049283228871,5.9609286673117,0,0,6.29127706068379,0,5.73335342307584,6.26077843189343,6.25776496857139,6.12977120398363,6.29847503473585,6.16390121381454,5.93026424523502
Fabp3,7.62792764998956,8.27705487614873,8.04226128954696,7.73802468449971,8.83393369218532,7.92219784839637,8.11415876872055,0,0,8.31529560999257,0,8.2666458169058,8.09571348425126,7.69446236346551,8.93624914480082,7.61941301059794,7.96098656850332,8.12562010851008
Fabp5,5.80893004469683,5.99887245399427,5.25889575507544,5.70127180220197,4.95326523901484,5.10726939359254,6.53075745746122,0,6.10580377191708,6.09190948148524,0,6.1442018488107,5.48478262307787,6.47670570666818,6.4975735272055,5.88410945135923,5.75274859140713,5.30231905094883
Fam103a1,7.44580117442506,7.66348694611023,7.54473265593262,7.55036201540073,7.6531316913496,7.57144928545356,7.9619705333845,0,0,7.41027976737242,0.0945169121950086,7.69602802575803,7.43329332581501,7.4870360800319,7.60224201486818,7.44592529857927,7.79318059867017,7.29103252558246
Fam165b,0,3.96901230751632,4.72574115650395,4.88410945135923,5.26716121802226,4.31469652565629,3.58736499093646,6.01457846492289,0,4.94325655505823,0,5.11102913818504,4.64789009105921,4.1243281350022,0,4.55213110825378,4.72191944555154,4.76394266044725
Fam173a,6.21315282223086,5.89772447021644,5.76844901518055,5.62614706360372,6.66604642940879,6.55857377624063,5.8293421939028,0,0.321928094887362,5.66805788151575,0,6.7447906339796,6.19927972133662,6.60436789989375,5.92361102414474,6.40786256740339,5.96301164759943,6.24184018356467
Fam18b,1.5248502307269,3.4235781709818,5.68341574703043,4.70265754339091,5.92005505480697,5.59991284218713,5.59842476052772,0,0,5.76615809000145,0,5.51331531891659,5.30633516019798,0.16349873228288,5.76980697224916,5.46368784220126,5.25134038278862,5.56376827845203
Fam81a,3.85135370263054,8.30259323200966,8.53235592528885,8.22891486695943,7.36229453839559,6.28336621294992,7.01936833047847,0,0,8.49397100744986,0,4.31250827430389,7.61706334388818,0.871843648509318,7.84170529508406,8.23931210974433,7.65513712587521,8.31133962595522
Fam96b,5.17159974353346,5.62380834772639,5.53044535469291,5.58886451819015,5.93073733756289,4.94110631094643,5.24260250592898,0,0,5.82287620132442,0,5.59630323703126,5.26791028088483,5.87823487911234,0,5.22612314312524,5.01435529297707,5.45549162062847
Fbxo44,0.490122352426695,5.53605290024021,5.33842441478356,1.74846123300404,6.53262865751717,6.03782146543497,5.95675366267198,0,0,5.85869319925302,0,6.36239824055584,5.43529521564717,5.9902741833186,6.8096712021427,6.782539617754,5.3819754785573,4.78502736223547
Fcf1,0,6.20104568624506,5.49633451341711,6.4239142676731,6.00045077177086,4.85648777949568,5.70818723602071,0.526068811667588,0.55581615506164,5.87444883438942,0,5.50111469096522,5.68901954137795,6.30852106219326,7.05814622935234,5.68425770505893,5.66902676550963,5.59245703726808
Fdps,6.1104510204866,5.13134253912326,4.64270157183323,5.70653055253812,0.16349873228288,5.08023127201926,5.80864246791806,0,0,5.79791046353615,0,5.63444010371836,6.48107285682775,5.07852444538908,2.03181186853651,4.94579495674006,5.88093036107688,6.07767027423275
Fis1,7.99065575832683,7.96514935915024,7.78613891322952,7.90731132030941,8.24260250592898,7.65842572848259,7.93020509778443,7.85131179484781,6.83162393682075,7.94045475669768,0,8.59972581689839,7.84630525690924,7.82317614195457,8.13935269958965,7.80761252317263,7.8923910259134,7.93132848489379
Fkbp2,6.64263772863744,7.10779246928113,6.92943596017752,7.23189316164533,7.64961545906341,6.990841436517,7.26772305162742,6.79714271076559,0.286881147788162,7.0576237756973,0,7.72896993319954,7.211888294546,6.66562016406638,7.16574246272493,7.19957419897824,7.12845838414693,6.80309784950483
Fkbp3,8.40672527098879,8.35671605498194,8.39248916196602,8.4317900833788,9.55514510288856,8.66625951485942,9.02000763199924,6.93828579188405,0.713695814843359,8.94006573574771,0,9.18686943542518,8.92822225558507,8.41256984680521,9.53719881389782,8.88065491786243,8.77508347333523,8.59058704991503
Fos,6.28356031454157,6.85112436288675,5.50239425611126,0,4.36876834909033,4.92504996472736,5.08065766334523,0.16349873228288,7.80238711453514,3.78105823457795,0.448891272330708,0.384039217508228,4.65706830120158,1.36176835941915,0.0282917641831838,4.10181813422741,4.24107745817504,1.05658352836637
Fxyd6,9.8041148803154,1.66902676550963,6.21451341008002,6.58841482364418,0,7.10171310018849,6.86492897228979,0,0,7.41630311872373,0,7.34753737884466,4.92742242873987,10.3863475304025,0.350397399686861,0.16349873228288,6.68929916053589,7.27332938656167
Fxyd7,0,6.73687542290827,6.47735352663456,5.91910167955939,0,5.08831123588866,6.43845920442348,0,0,6.81590077508412,0,4.94622814894335,6.92576211367192,4.55274593674845,5.26194933814052,0.321928094887362,6.86962468620432,6.40275627948341
Gabra1,7.63499237792944,7.59141014298214,7.35058564480732,6.48687523549849,8.40590729260185,7.34562701215377,6.99050111136325,0,0,7.01333589676531,0,4.16695804373119,6.75862298244024,4.96023367169445,6.96491500476852,7.5713734359732,6.94520970865249,5.96878197383005
Gabrg2,8.47764095160766,8.29457480245805,7.62271076820381,7.52309143530243,8.52716419273721,7.72246602447109,7.9386386584728,0,0,8.18196888377093,0,7.08750948396998,7.98919578738441,7.20133980368161,7.5280462814786,7.9136075118231,7.80290404741688,7.00236498205715
Gad1,9.78410775900462,0,0,0.0840642647884745,10.0588576212267,10.8129072945969,0,0,0,0,0,9.2699798845505,0,10.0909328018945,11.0901402923376,0,0,0
Gap43,7.22131910614443,6.46417813788683,7.39609097039437,7.61860574423154,3.08406426478847,7.27519333390221,7.51356970003011,0,0,7.74985103249451,0,8.23947526948655,9.60447910026179,7.76208300356767,7.7830275246472,9.23316426924515,8.40279890664708,8.5978290978269
Glrx,0.189033824390017,6.1906148602095,4.09000652990382,5.72982464363689,6.93828579188405,4.73660487531425,6.75020450927987,0,0,6.20418693776003,0,6.69006762922751,6.20730722344539,6.02525032156158,5.69615685971368,5.86245139132558,5.79389588254888,4.605257262939
Gm10094,7.32418014212567,7.00506308001345,6.82654848729092,7.22795281368232,7.06791831519062,7.25380022147642,7.19229281447077,7.60806996772166,5.92148393743373,7.23487772903207,0,7.44378423948928,7.16017396833022,7.41894888389383,7.27659244622144,7.36737106564853,7.5008817049573,7.0706039986813
Gm12669,5.85959625603465,6.14974711950468,6.54179358819477,5.98093926608551,6.36422222109353,5.80426011563474,6.32481060342048,0.321928094887362,0,6.2755614955974,0,6.15176800856139,5.85424505422013,6.23859581210741,6.53279495704772,5.9174317553901,6.37903173202854,6.52575569282949
Gm6644,1.8578259016048,6.41193462479118,6.35720008486005,5.48123434952853,5.96578428466209,4.98093926608551,5.88117515534928,6.21003812347289,0.263034405833794,4.51336822108526,0,5.81762865462638,5.82425869660337,5.58556349845569,6.35017918458781,5.0639343057541,4.96069703930431,5.64990281989314
Gm6793,5.79376022592733,6.13811817761461,6.03760186043555,5.41413553298445,5.8293421939028,5.38335869538511,6.06069593168755,4.81352468929781,0.389566811762726,5.72612952759232,4.07089060061799,6.13204812660015,6.46923479366766,6.47524704728784,3.32262025632263,5.78371855779037,5.75862298244024,5.86195536414487
Gnb5,6.51955714765627,6.77373265060786,7.35138098067433,6.87307493222397,6.8109571587378,6.06156020910797,7.17452626526643,0,0,6.65836475900163,0,6.4599099209713,7.19593810042783,6.47394922190771,6.4624109828475,8.02308898027211,7.61794491742059,6.71685374957467
Gng10,3.5931314178349,5.38715571766298,5.83718638515903,5.46041493916217,0,4.41683974191283,4.74738739965272,0,0,4.52669593169832,0,4.38495461647896,5.21179097625254,4.33342373372519,5.83958894680997,5.55765515472542,5.78842470743944,5.77109325169954
Gng3,8.27986141760121,8.3073829848573,8.12437983616298,8.21091481607392,8.43974778900148,8.41675531206403,8.57008338430293,0,0,8.6539008308184,0,9.07561284600456,8.72379744369252,8.33373678461953,8.37650285712902,8.44795106244151,8.36728369048326,7.97899639608894
Golga7,4.85553421819062,5.95326523901484,5.90231481249263,6.20241772157518,6.01769925269303,5.58195375084882,5.87184364850932,0,0.422233000683048,5.03674859585745,0,5.66216271389437,5.04526821513853,5.68846014042449,6.353794640265,5.7771566660045,5.6940444130862,5.40053792958373
Got1,7.97788057365201,8.44352377369068,8.45873469420463,8.63015789476885,9.77896416353017,8.59339112279174,8.78617159294458,0,0.124328135002202,8.67281418648032,0,8.45941007406651,9.11657789281773,8.10998731853691,8.94506360035165,8.99265514938683,9.00778416774598,8.5167637291404
Gpm6a,9.7863593118978,10.1351192634971,10.2261351880175,10.3639595068907,8.60236482621152,9.85240466289559,10.1848753429083,0.111031312388744,8.65988889006587,10.1141312968482,0,9.80203360075519,10.2415184579638,9.43777287527442,9.59739162333683,9.2252556464986,10.3264856657419,10.175649344507
Gps1,7.49089239007318,6.89929649464017,7.28669636456141,7.77261149603176,7.57908961472428,7.58503763913116,7.36693413689481,0,0.475084882948783,7.17925839332835,0,7.52120504589041,7.14923903883703,7.63582693043563,8.29897491187066,7.3789450602529,7.38370429247405,7.64118473208809
Gpx1,0,5.70956635383999,5.5270077606372,5.73957811204805,5.75248100445637,0,6.52872758153442,0.286881147788162,0,5.33375732978369,7.85800645171641,6.07796472097479,4.83238371654913,4.87381319835909,0,5.34624777408278,6.08385158769796,5.23419472295381
Gstm5,7.08463775863344,6.59693514238723,6.91886323727459,7.44691786486603,7.46327913514142,6.91838623444635,7.10244817792658,0,7.97470137939814,7.15639772122891,0,7.85174902924963,7.11311703639072,7.44526320814044,7.82303321737201,6.5351198215998,7.04362885087643,7.46074256378964
Gt(ROSA)26Sor,6.65253702844445,6.29498826769145,5.44261180368934,0.422233000683048,6.53403046657407,6.50382573799575,6.01814452894376,2.35895882583233,0,6.40996355358071,0,5.68317864876977,5.22496636500027,0.687060688339892,6.49322135181651,6.10202817936731,5.8703647195834,0.622930350920177
Gtf2b,3.25169504082756,5.24982454861618,5.61911951145322,4.92267359284945,5.95907460114051,1.01435529297707,5.38681094647222,0,0,6.18485586615155,0,5.73199776110862,5.76048710181103,6.04067329264376,3.63340498043942,5.60496086950378,5.81966818349646,6.28466218548316
H2-Ke2,6.34100646378117,6.48751850606578,6.34589308568741,6.01145091173575,6.56117336523115,6.14404636961671,6.60866141798756,0,0,6.57796645972549,0,6.71452005510113,6.80877115932718,6.68594014844598,6.22217323071156,6.5337190711399,6.5581145385984,6.26134275618808
H2afz,8.77984992961305,9.31002195091328,8.95131386002694,9.11092694699347,9.49331508777842,8.9996900126867,9.39147990135253,8.76088624278491,7.51119918513449,9.33680206998272,9.36549867835802,9.1456391865042,8.89481776330794,8.98621181139093,9.0481701342904,9.1032353458203,8.97802397903905,9.59303624153236
Haghl,3.26555190624262,3.92599941855622,4.29865831556452,0.0976107966264223,6.70791125418517,5.67185946824748,5.23955079661364,0,0,4.8808816498384,0,6.02712612463813,5.16510798514454,6.07274895156064,5.75104344938807,6.54889895286564,5.17552460108987,0.214124805352847
Hax1,6.6190461254701,6.20593983247088,6.48687523549849,5.90785207184596,7.16952419715,6.24659810305712,6.29609026268396,0,0,5.9039780537824,0,6.63328014107024,6.39145842004967,7.17921244837851,5.97948649659794,6.73646958248901,6.29094040240368,6.50985416237699
Hbxip,7.06513243734653,7.22718270888475,7.05473996697031,7.11696769451173,7.4835739645351,6.87418218980342,7.3973751544161,0,0.400537929583729,7.40302046699125,0,7.16469103570895,6.82832692641482,7.48026512205446,7.54980392673002,7.38085063755321,7.22467702548514,7.28179096530987
Higd2a,7.04012409841335,7.24260250592898,7.60421961940224,7.86542397831313,7.5667390604936,6.85561602278684,7.29314973674186,0,3.46727948045998,7.24150199128874,0.216479703638053,7.43036891474613,7.43329332581501,7.24773767265893,7.80323003808587,7.61367897944763,7.2854946963496,7.02790599656988
Hmgcl,6.34204671513623,3.31034012061215,5.60377468646397,1.75702324650746,5.92647391125607,4.58014548442338,4.95419631038687,0,0.367371065648529,5.46488795520036,0,5.758717822365,5.34908214639109,6.27705487614873,5.9674421099413,5.54287709935414,5.24031432933371,5.49537538094463
Hmox2,6.84892510579498,6.91874400135231,6.97567603779733,6.93156487602014,7.4916927879745,7.09518600991506,7.08353251326541,0,0.641546029087524,7.18087483278677,0,7.34283019054631,6.89481776330794,7.15228484230658,6.71695698055466,7.33011017712948,6.9246937583865,6.6979405826171
Hn1,5.69051014256099,7.03924808370293,7.59499633654093,8.03446885159095,4.78502736223547,5.24450655139592,7.04788732939655,0,0,7.08959545310823,0,6.55312997133521,6.43862553808838,6.51774811422812,6.67027319299317,6.9136075118231,6.87159726561385,7.41844297095788
Hnmt,0.124328135002202,4.98595575460751,0.150559676575381,0.137503523749935,5.57742882803575,5.18388345903223,5.88655014732434,0,0,6.31526553200609,0,5.64988347721438,4.96208624985064,5.83390207666916,6.59951527468798,5.02812708231714,6.59126052462153,6.0574502721839
Hnrnpa1,7.93723808595714,6.76274744195315,7.13504228623365,7.61904612733657,7.73552217729654,7.73416766115076,7.59185890498717,0,0,7.45190811370444,0,8.02139538110899,8.16138386011199,8.08878823871691,7.33793149066358,7.60125080460648,7.4480749964418,7.53846056391804
Hpca,5.98684141942277,8.61323695471633,8.35204342579543,7.80135269277206,5.46368784220126,6.62146583446014,8.07547914948802,0,0,8.03852090408715,0,4.88582173490095,6.74389191093657,3.80322703643493,5.4964047465367,0.389566811762726,6.96127603960943,8.39882918244463
Hprt,9.05720458464239,8.78234303404953,8.71163256182322,8.54480991902226,8.9507308469294,8.876516946565,9.05980410297896,0.263034405833794,0,9.26022343345786,9.36881023336349,9.28775276003047,9.08706498445482,9.04728753554284,8.95347926866857,8.74345437875625,9.10750480112197,8.67842408259294
Hsd17b10,0.356143810225275,4.02591469875079,5.36282052553426,0,5.27239650903748,0.687060688339892,5.19770815795585,7.45005649389084,0.137503523749935,5.00025242745993,0.0817493661414398,3.13990742099795,4.37155886261196,2.87970576628229,5.8348811267923,6.18090370917938,5.09803208296053,5.67553368622549
Ict1,6.24697704669667,6.14486214291573,6.18269229751619,6.38024459047818,5.87848013113858,6.0948694327187,6.03011533090807,0,0,5.80151061595514,0,5.9925685318992,5.91934008244201,5.58676474335514,6.06185947791001,6.42643250018696,5.89457527317528,6.01947953370363
Id2,0.85543902509794,6.25663329505992,9.66631278130485,9.80395349744897,0,9.96970308801354,9.24205462744671,5.41481206056585,7.30305008468167,7.10404068438038,0.107062402676424,0,8.81201681883083,9.42708232978039,11.7686413882592,10.3057995646221,9.07296327155522,9.06018252188495
Idh3a,8.08636885432086,7.8422874795152,8.23457795978457,8.15162546368377,9.21342019237626,8.10559427579519,8.51951831654813,0,0.575312330687437,8.68472926293294,0,8.31272146076511,8.81912528267666,7.89463589952962,8.13811710149336,8.7831292081978,8.63952159951083,8.3863367515133
Idh3b,7.6820099523027,7.6627039752027,7.80915716469159,7.80709727493827,8.62457615685684,7.97447195228504,7.78640033022519,1.4905701304462,0.124328135002202,8.0205889382273,0,7.90763898101016,7.97125613587215,8.14052305366302,8.031291773898,8.31985272873903,7.91492323926577,7.98885507376221
Idh3g,7.27006764055309,8.06112813511825,7.62366205202674,7.36457243229586,8.15648763166752,7.68355610749568,7.4847020773368,0,0.356143810225275,7.78246056748123,0,7.72359267014591,7.47540919340106,7.98544350466158,7.70037180850549,7.93669682331273,7.71259578044703,7.70680679859753
Ift20,6.16053702986899,6.63807383718072,6.75408578219791,6.231701199029,6.68060566620259,6.08257486633952,7.05061052670344,0.176322772640463,0,6.43403179508101,0,6.5403990974828,6.19751159210762,6.44045394382303,6.90894930634137,6.77399632511117,6.14974711950468,6.02170180007169
Immp1l,4.99168508294215,5.55305325276641,5.63343121035563,5.97154355395077,5.15502057835857,4.59931779369823,5.45450493755737,4.92884403671257,0,5.9574027353776,0,5.47524441365034,5.40019634202658,5.00270252037982,7.22330587066834,5.76659516172927,5.61382629093404,5.30633516019798
Ipw,6.71962229930077,6.70141043623281,6.0349639897493,7.29020320512607,7.26940724085404,6.03232128705788,6.95512678126137,0,0,6.93412269030367,0,6.71945704075233,4.98093926608551,7.1490357564581,0.333287411789523,7.56147889150101,5.71589337054761,5.29498826769145
Isca2,7.13778987527172,6.4615613000019,6.19731499947382,6.13955135239879,7.80186999636449,7.37851162325373,6.67511021524523,0.31034012061215,0,6.98212434633237,0,7.23820665080937,7.19898518357503,7.61448900654442,7.82492375369092,7.08289415261743,6.28706590735054,6.12845838414693
Jagn1,0.0976107966264223,3.68144926531496,5.23189316164533,5.9408714781892,5.73226919950145,3.02856915219677,5.29130885982897,0,0,0.857067796928166,0,5.05651259882698,5.38335869538511,4.32192809488736,5.34133957855559,5.44228003525258,4.90977310414164,5.61264737765832
Kars,6.43051783694947,6.24069594421251,6.2240016741981,6.1122831085982,6.63241364113755,6.37608196665007,6.41379715018921,0,0,6.78030923932966,0,6.49721075179266,6.28262513419167,6.309067020588,6.62439982954581,6.23630126682709,5.89554498925339,6.68201139080069
Krtcap2,6.4375372833549,6.45137598184461,6.51317488460363,6.39180208251935,6.91121220155861,6.27965700653368,6.49409554494063,6.84661867505061,6.36894291440495,6.66494745530348,8.4507611804481,6.66902642417014,6.4523648064487,6.71273333062503,7.02624110921207,6.50842865253186,6.39951292418296,6.47524704728784
l7Rn6,4.34831131437539,5.60733031374961,5.49153246180432,5.82731094394967,5.65363331138625,5.3501436020178,5.59036248846375,0,0,5.24619710292752,0,5.60489164782556,5.65105169117893,4.88117515534928,4.79177355069192,5.59365255839793,5.81147103052984,5.43662826729284
Lamtor2,7.05256764147224,7.0658738467689,7.19002217480265,7.55964476258667,7.73964561444792,7.39994009827216,7.06953032516231,6.64313466185726,0.454175893185802,7.20047745851492,0,7.69790562062366,7.3846542578162,7.11457525112554,7.64130376085171,7.34589308568741,7.35164599522504,7.12680770314203
Lamtor3,6.78528497257751,6.93002764088174,6.93769748904146,7.12856148902751,7.23563133645011,6.80516345349566,7.00674683244058,0.55581615506164,0.189033824390017,6.98828018226379,0,6.8828636317207,6.96751448080097,6.93404464711225,7.55366954197273,6.98013957763916,6.80838505065609,7.33378150063115
Lcmt1,5.99864668020896,6.18646094003548,6.17272751801285,6.63575439127776,5.91767043436176,6.27258313280605,6.56955185108361,0,0,6.26434875114355,0,6.50388546269717,6.37747084284965,6.47037417041625,6.33133394300787,6.45005649389084,6.53791724903408,6.09676785471469
Ldha,8.14595288670304,9.07274895156064,9.33349082177844,8.66252596799174,6.54241283706827,8.51530560545172,9.58993198128988,7.72239771342958,0.963474123974886,9.44721781788992,4.26296004434652,8.57987917543266,9.76750583387291,8.28322728967636,8.12705333967598,9.18757477051192,10.0004085179,9.80891592344211
Ldhb,9.66691369711851,9.80253252063033,10.3401282737006,10.1597956689703,11.7363765613114,9.95875569341855,9.91381691237888,0.298658315564515,9.1286388128526,9.85388968777704,0,10.1123398326556,9.84592906524064,9.40454553681352,10.5930790509513,10.9910895396734,9.98453238875783,9.78317832986031
Lin37,0,5.33127526714661,5.98891186495402,5.72955277045397,5.33091687811462,5.74658149978581,5.67553368622549,0,0,4.82956982561064,0,5.62255721202047,5.63226821549951,5.66732447027863,3.59835072911005,5.4591036961354,5.42727093517358,5.86492897228979
Lin7b,0,6.21393046372921,5.66987716048909,5.9560566524124,5.26791028088483,0.263034405833794,6.19574129324645,0,0,6.59676160223259,0,4.79354276586297,6.41227344467082,3.24488705912353,4.85921472177101,6.41278152533848,5.29130885982897,4.67750824226472
Lmo3,0,0,0,0,6.32264926213102,0,5.29057185085208,0,0,7.54248106338312,0,0.298610634200156,8.21533884773636,2.55336050333533,4.20187884250006,7.36404708360732,7.7105998277309,6.23246889628851
Lrrc4c,6.43844811862393,8.38284014447524,8.32413553203065,7.4487357980294,6.41987593042219,6.17332734965099,7.80683958179819,0,0.137503523749935,8.15851323508021,0,0.124328135002202,6.10768786931437,6.76301313164836,5.60347750001242,6.79960542245267,7.43396093112118,7.34837407519116
Lsm3,0.526034023621937,5.10349763970334,5.65162578392064,5.84498815668261,5.61941301059794,6.18863829456139,5.26528685756517,0,0,5.80005885260505,0,5.56589970940841,4.19613488076516,5.23457795978457,6.64486649376991,4.82629424549963,3.9126498648972,4.99774402605963
Lsm7,7.4913319616365,7.44443516757309,7.46744252448354,7.45294130797121,7.01714246404775,7.58278178277522,7.57311696590931,0,0,7.6076113748977,0,7.45733478459542,7.44020475217531,7.56086777424485,7.75767634249,7.64089562932857,7.39583399636236,7.43579525437006
Lsmd1,5.82590427431623,5.97269265400426,6.17372709890289,6.16711703022744,6.537140729805,6.31940116685832,5.8923910259134,0.613531652917927,0,6.62903263646398,0,6.26593984457065,6.09465834265454,6.20476675065461,5.73040442376797,6.67341508722384,6.28373660962484,6.31015831794782
